water_depth_min,water_depth_max,profile,num_rays,SLD_depth,SLD_avgrad,DC_axis,DC_top,DC_bot,DC_avgrad_top,DC_avgrad_bot
450,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
450,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
450,1500,Mediterranean Sea Autumn,3000,,,150,0,1200,-0.067839503999999,0.012872358095238
450,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
450,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,600,Mediterranean Sea Autumn,500,,,150,50,600,-0.090785285,0.009819791111111
600,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,3000,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,3000,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
600,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,1500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,750,Mediterranean Sea Autumn,500,,,150,50,750,-0.090785285,0.010766503333334
750,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,3000,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,3000,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
750,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,1000,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,900,Mediterranean Sea Autumn,500,,,150,30,900,-0.120751667999999,0.011514530666667
900,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,3000,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,3000,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
900,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1050,Mediterranean Sea Autumn,500,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,500,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,1000,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,1000,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,500,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,500,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,500,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,500,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,500,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,500,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,1000,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,1000,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,500,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,1000,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,500,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1050,Mediterranean Sea Autumn,500,,,150,30,1050,-0.120751667999999,0.012350868333334
1050,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,3000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,3000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
1050,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,2500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,1500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,2500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,1500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,2500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,1500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,2500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,1500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1200,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,3000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,1000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,4500,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,3000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,2000,,,150,0,1200,-0.067839503999999,0.012872358095238
1200,1500,Mediterranean Sea Autumn,500,,,150,0,1200,-0.067839503999999,0.012872358095238
50,50,Norwegian Sea Winter,2000,50,0.038470149999999,,,,,
50,50,Norwegian Sea Winter,2500,50,0.038470149999999,,,,,
50,50,Norwegian Sea Winter,1500,50,0.038470149999999,,,,,
50,50,Norwegian Sea Winter,2000,50,0.038470149999999,,,,,
50,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1500,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1500,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1500,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1500,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
50,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,2500,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,2500,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,2000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,1500,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,2000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,3500,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,2500,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,2000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,2000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,2000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,150,Norwegian Sea Winter,1500,150,0.042255814242423,,,,,
150,150,Norwegian Sea Winter,2000,150,0.042255814242423,,,,,
150,150,Norwegian Sea Winter,2000,150,0.042255814242423,,,,,
150,150,Norwegian Sea Winter,2000,150,0.042255814242423,,,,,
150,150,Norwegian Sea Winter,2000,150,0.042255814242423,,,,,
150,150,Norwegian Sea Winter,1500,150,0.042255814242423,,,,,
150,150,Norwegian Sea Winter,1500,150,0.042255814242423,,,,,
150,150,Norwegian Sea Winter,1500,150,0.042255814242423,,,,,
150,150,Norwegian Sea Winter,1500,150,0.042255814242423,,,,,
150,150,Norwegian Sea Winter,1500,150,0.042255814242423,,,,,
150,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,1000,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,500,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
150,1500,Norwegian Sea Winter,1500,300,0.035049881190476,1000,700,1500,-0.022222656666667,0.012250078
