runID,water_depth_min,water_depth_max,wedge_slope,source_depth,SSP_source,source_in_duct,duct_type,surface_duct,surface_duct_depth,surface_duct_SSP,bottom_duct,bottom_duct_depth,bottom_duct_width,bottom_duct_SSP,waveguide,CHmax_axis,SSP_CHmax,deep_CH_axis,deep_CH_SSP,shallow_CH_axis,shallow_CH_SSP,profile,bottom_type,num_rays,criterion,residual,runtime
32,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,20000,1,0,65.5141
33,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,500,0,24.6095,2.6483
34,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,1000,0,19.4009,3.7777
35,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,1500,0,14.2071,4.9639
36,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,2000,0,13.0464,6.1945
37,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,2500,0,10.5191,7.4749
38,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,3000,0,11.7464,8.8994
39,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,3500,0,3.8162,10.371
40,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,4000,0,4.039,11.5385
41,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,4500,0,9.0388,13.5649
42,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,5000,0,7.2569,15.6584
43,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,6000,0,4.356,20.8288
44,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,7000,0,4.2264,20.84
45,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,8000,0,2.2206,23.0923
46,50,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,9000,1,0.02611,25.7336
47,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,20000,1,0,55.1723
48,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,500,0,23.5495,2.0503
49,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,1000,0,17.7338,3.3163
50,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,1500,0,14.5316,4.742
51,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,2000,0,13.349,6.0576
52,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,2500,0,6.677,7.5768
53,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,3000,0,9.02,8.7622
54,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,3500,0,9.35,10.3226
55,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,4000,0,7.0009,11.4175
56,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,4500,0,6.1495,12.8701
57,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,5000,0,8.529,14.1461
58,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,6000,0,5.5101,17.0098
59,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,7000,0,4.5636,19.6088
60,50,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,8000,1,0.075025,22.4181
61,50,50,0,15,1512.1809,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,258.033
62,50,50,0,15,1512.1809,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,0,4.2497,6.9835
63,50,50,0,15,1512.1809,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,1000,0,2.2662,13.3734
64,50,50,0,15,1512.1809,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,1500,0,1.4718,19.932
65,50,50,0,15,1512.1809,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,2000,0,1.0768,26.482
66,50,50,0,15,1512.1809,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,2500,1,0.83416,32.797
67,50,50,0,30,1512.2734,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,258.7622
68,50,50,0,30,1512.2734,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,0,4.3634,7.0714
69,50,50,0,30,1512.2734,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,1000,0,2.35,13.4939
70,50,50,0,30,1512.2734,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,1500,0,1.5041,21.5166
71,50,50,0,30,1512.2734,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,2000,0,1.0671,26.6497
72,50,50,0,30,1512.2734,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,2500,1,0.79513,33.1202
73,50,50,0,15,1512.1809,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,20000,1,0,111.2772
74,50,50,0,15,1512.1809,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,500,0,3.255,3.2609
75,50,50,0,15,1512.1809,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,1000,0,1.8253,6.0349
76,50,50,0,15,1512.1809,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,1500,0,1.2338,8.8967
77,50,50,0,15,1512.1809,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,2000,1,0.8806,11.6285
78,50,50,0,30,1512.2734,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,20000,1,0,111.6139
79,50,50,0,30,1512.2734,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,500,0,3.5041,3.3512
80,50,50,0,30,1512.2734,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,1000,0,1.9196,6.1626
81,50,50,0,30,1512.2734,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,1500,0,1.2717,8.7608
82,50,50,0,30,1512.2734,1,SD,1,50,1512.4653,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,2000,1,0.87991,11.7212
83,50,1500,2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,139.7081
84,50,1500,2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,0,1.0692,4.1334
85,50,1500,2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,1000,1,0.50028,7.6967
86,50,1500,2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,140.0443
87,50,1500,2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,1,0.9955,4.2376
88,50,1500,2,50,1512.461,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,142.3696
89,50,1500,2,50,1512.461,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,1,1.011,4.2339
90,50,1500,2,70,1512.7373,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,147.8362
91,50,1500,2,70,1512.7373,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,0,1.1185,4.3484
92,50,1500,2,70,1512.7373,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,1000,1,0.55784,8.0437
93,50,1500,2,100,1512.9478,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,149.0094
94,50,1500,2,100,1512.9478,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,0,1.0738,4.4663
95,50,1500,2,100,1512.9478,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,1000,1,0.48034,8.1452
96,50,1500,2,150,1513.333,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,151.221
97,50,1500,2,150,1513.333,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,0,1.1224,4.4552
98,50,1500,2,150,1513.333,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,1000,1,0.53045,8.2303
99,50,1500,2,200,1513.694,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,151.3689
100,50,1500,2,200,1513.694,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,0,1.5293,4.5762
101,50,1500,2,200,1513.694,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,1000,1,1.0085,8.2404
102,50,1500,2,300,1514.5195,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,164.7638
103,50,1500,2,300,1514.5195,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,0,1.5138,4.781
104,50,1500,2,300,1514.5195,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,1000,1,0.75477,8.7977
105,50,1500,2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,20000,1,0,99.7953
106,50,1500,2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,500,0,1.1802,3.1449
107,50,1500,2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,1000,1,0.6316,5.613
108,50,1500,2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,20000,1,0,99.5926
109,50,1500,2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,500,0,1.0563,3.1442
110,50,1500,2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,1000,1,0.56539,5.5996
111,50,1500,2,50,1512.461,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,20000,1,0,100.8984
112,50,1500,2,50,1512.461,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,500,0,1.0702,3.1351
113,50,1500,2,50,1512.461,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,1000,1,0.4651,5.6116
114,50,1500,2,70,1512.7373,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,20000,1,0,104.4884
115,50,1500,2,70,1512.7373,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,500,0,1.1398,3.2587
116,50,1500,2,70,1512.7373,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,1000,1,0.55289,5.8386
117,50,1500,2,100,1512.9478,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,20000,1,0,104.0509
118,50,1500,2,100,1512.9478,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,500,1,0.94105,3.2514
119,50,1500,2,150,1513.333,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,20000,1,0,101.8636
120,50,1500,2,150,1513.333,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,500,1,0.88941,3.2564
121,50,1500,2,200,1513.694,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,20000,1,0,100.4707
122,50,1500,2,200,1513.694,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,500,0,1.1972,3.1351
123,50,1500,2,200,1513.694,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,1000,1,0.66601,5.6148
124,50,1500,2,300,1514.5195,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,20000,1,0,98.761
125,50,1500,2,300,1514.5195,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,2,500,1,0.70776,3.1549
126,150,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,95.3105
127,150,1500,-2,15,1512.1809,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,1,0.61435,3.0461
128,150,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,95.969
129,150,1500,-2,30,1512.2738,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,1,0.60251,3.0275
130,150,1500,-2,50,1512.461,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,96.6148
131,150,1500,-2,50,1512.461,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,1,0.576,3.0517
132,150,1500,-2,70,1512.7373,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,20000,1,0,96.827
133,150,1500,-2,70,1512.7373,1,SD,1,1500,1531.7297,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Mediterranean Sea Winter,1,500,1,0.57632,3.2657
