runID,water_depth_min,water_depth_max,wedge_slope,source_depth,SSP_source,source_in_duct,duct_type,surface_duct,surface_duct_depth,surface_duct_SSP,bottom_duct,bottom_duct_depth,bottom_duct_width,bottom_duct_SSP,waveguide,CHmax_axis,SSP_CHmax,deep_CH_axis,deep_CH_SSP,shallow_CH_axis,shallow_CH_SSP,profile,bottom_type,num_rays,criterion,residual,runtime
59,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,2000,0,16.5374,7.4834
60,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,2500,0,15.1553,8.9085
61,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,3000,0,13.2612,10.4372
62,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,3500,0,12.3312,12.4002
63,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,4000,0,11.3937,14.0446
64,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,4500,0,12.0845,14.4089
65,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,5000,0,11.7949,15.564
66,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,6000,0,11.2869,18.7478
67,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,7000,0,8.0216,21.8157
68,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,8000,0,5.7623,24.9329
69,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,9000,0,6.6842,28.6061
70,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,10000,0,6.765,31.2135
71,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,12500,0,3.0253,38.8261
72,50,1500,-2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,15000,0,5.3764,46.3248
73,50,50,0,15,1483.1813,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,20000,1,0,260.311
74,50,50,0,15,1483.1813,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,500,0,4.2496,7.2919
75,50,50,0,15,1483.1813,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,1000,0,2.236,13.6957
76,50,50,0,15,1483.1813,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,1500,0,1.4013,20.1642
77,50,50,0,15,1483.1813,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,2000,1,0.99688,27.1407
78,50,50,0,30,1483.5947,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,20000,1,0,264.0396
79,50,50,0,30,1483.5947,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,500,0,3.945,7.3963
80,50,50,0,30,1483.5947,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,1000,0,2.2107,13.7053
81,50,50,0,30,1483.5947,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,1500,0,1.4308,20.6036
82,50,50,0,30,1483.5947,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,2000,0,1.051,27.142
83,50,50,0,30,1483.5947,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,2500,1,0.80073,34.0054
84,50,50,0,15,1483.1813,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,20000,1,0,130.0377
85,50,50,0,15,1483.1813,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,500,0,2.9686,3.7863
86,50,50,0,15,1483.1813,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,1000,0,1.6136,7.3711
87,50,50,0,15,1483.1813,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,1500,1,1.0381,10.2064
88,50,50,0,30,1483.5947,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,20000,1,0,132.3841
89,50,50,0,30,1483.5947,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,500,0,2.7407,3.7831
90,50,50,0,30,1483.5947,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,1000,0,1.5932,7.0318
91,50,50,0,30,1483.5947,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,1500,0,1.098,10.3326
92,50,50,0,30,1483.5947,1,SD,1,50,1484.2455,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,2000,1,0.83931,13.4967
93,50,1500,2,15,1483.1813,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,20000,1,0,156.7085
94,50,1500,2,15,1483.1813,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,500,0,15.0828,4.5766
95,50,1500,2,15,1483.1813,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,1000,0,11.6031,8.4538
96,50,1500,2,15,1483.1813,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,1500,0,13.8863,12.4055
97,50,1500,2,15,1483.1813,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,2000,0,18.5755,16.4398
98,50,1500,2,15,1483.1813,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,2500,1,0.27264,20.1869
99,50,1500,2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,20000,1,0,159.2456
100,50,1500,2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,500,0,1.7528,4.6695
101,50,1500,2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,1000,0,1.3415,8.6695
102,50,1500,2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,1500,1,0.26063,12.506
103,50,1500,2,50,1484.2309,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,20000,1,0,166.555
104,50,1500,2,50,1484.2309,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,500,1,0.92805,4.7931
105,50,1500,2,70,1483.3189,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,20000,1,0,164.2615
106,50,1500,2,70,1483.3189,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,500,1,1.0331,4.7887
107,50,1500,2,100,1480.2797,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,20000,1,0,156.3263
108,50,1500,2,100,1480.2797,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,500,0,1.0675,4.6854
109,50,1500,2,100,1480.2797,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,1000,1,0.42776,8.5864
110,50,1500,2,150,1478.129,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,20000,1,0,149.0573
111,50,1500,2,150,1478.129,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,500,0,1.1186,4.4754
112,50,1500,2,150,1478.129,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,1000,1,0.4632,8.1244
113,50,1500,2,200,1477.6405,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,20000,1,0,152.3035
114,50,1500,2,200,1477.6405,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,500,0,1.2852,4.4757
115,50,1500,2,200,1477.6405,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,1000,1,0.54804,8.1414
116,50,1500,2,300,1475.462,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,20000,1,0,171.6522
117,50,1500,2,300,1475.462,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,500,0,2.0905,5.1254
118,50,1500,2,300,1475.462,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,1000,0,1.1287,9.4594
119,50,1500,2,300,1475.462,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,1,1500,1,0.84914,13.5838
120,50,1500,2,15,1483.1813,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,20000,1,0,120.807
121,50,1500,2,15,1483.1813,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,500,0,15.0828,3.596
122,50,1500,2,15,1483.1813,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,1000,0,11.6031,6.7351
123,50,1500,2,15,1483.1813,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,1500,0,13.8863,9.5536
124,50,1500,2,15,1483.1813,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,2000,0,18.5755,12.7739
125,50,1500,2,15,1483.1813,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,2500,1,0.27264,15.5695
126,50,1500,2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,20000,1,0,123.2865
127,50,1500,2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,500,0,1.7476,3.7199
128,50,1500,2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,1000,0,1.3415,6.7288
129,50,1500,2,30,1483.596,1,SD,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,1500,1,0.26063,9.7816
130,50,1500,2,50,1484.2309,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,20000,1,0,128.5968
131,50,1500,2,50,1484.2309,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,500,0,1.0895,3.8463
132,50,1500,2,50,1484.2309,0,NaN,1,49.5495,1484.2309,0,NaN,NaN,NaN,1,500,1474.6616,NaN,NaN,NaN,NaN,Labrador Sea Autumn,2,1000,1,0.39693,7.0537
