water_depth_min,water_depth_max,wedge_slope,source_depth,SSP_source,source_in_duct,duct_type,surface_duct,surface_duct_depth,surface_duct_SSP,bottom_duct,bottom_duct_depth,bottom_duct_width,bottom_duct_SSP,waveguide,CHmax_axis,SSP_CHmax,deep_CH_axis,deep_CH_SSP,shallow_CH_axis,shallow_CH_SSP,profile,bottom_type,num_rays
250,1500,-2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,2500
250,1500,-2,70,1476.6399,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,2500
250,1500,-2,100,1477.9413,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,2000
250,1500,-2,150,1479.7025,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,2000
250,1500,-2,200,1480.3507,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
250,1500,-2,15,1473.5436,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,3000
250,1500,-2,30,1474.2726,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,3000
250,1500,-2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2500
250,1500,-2,70,1476.6399,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2500
250,1500,-2,100,1477.9413,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2000
250,1500,-2,150,1479.7025,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2000
250,1500,-2,200,1480.3507,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2500
250,250,0,15,1473.5436,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
250,250,0,30,1474.2726,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
250,250,0,50,1475.1211,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
250,250,0,70,1476.6028,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
250,250,0,100,1477.9183,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
250,250,0,150,1479.6979999999999,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
250,250,0,200,1480.354,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
250,250,0,15,1473.5436,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
250,250,0,30,1474.2726,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
250,250,0,50,1475.1211,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
250,250,0,70,1476.6028,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
250,250,0,100,1477.9183,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
250,250,0,150,1479.6979999999999,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2000
250,250,0,200,1480.354,1,SD,1,250.0,1480.969,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
250,1500,2,15,1473.5436,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
250,1500,2,30,1474.2726,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
250,1500,2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
250,1500,2,70,1476.6399,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
250,1500,2,100,1477.9413,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
250,1500,2,150,1479.7025,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
250,1500,2,200,1480.3507,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
250,1500,2,300,1480.9938,0,0,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,2000
250,1500,2,15,1473.5436,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,3000
250,1500,2,30,1474.2726,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2000
250,1500,2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2500
250,1500,2,70,1476.6399,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2000
250,1500,2,100,1477.9413,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
250,1500,2,150,1479.7025,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
250,1500,2,200,1480.3507,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
250,1500,2,300,1480.9938,0,0,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,500
350,1500,-2,15,1473.5436,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
350,1500,-2,30,1474.2726,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
350,1500,-2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
350,1500,-2,70,1476.6399,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
350,1500,-2,100,1477.9413,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
350,1500,-2,150,1479.7025,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
350,1500,-2,200,1480.3507,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
350,1500,-2,300,1480.9938,0,0,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,4000
350,1500,-2,15,1473.5436,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
350,1500,-2,30,1474.2726,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
350,1500,-2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
350,1500,-2,70,1476.6399,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2000
350,1500,-2,100,1477.9413,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
350,1500,-2,150,1479.7025,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
350,1500,-2,200,1480.3507,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
350,1500,-2,300,1480.9938,0,0,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,4000
350,350,0,15,1473.5461,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
350,350,0,30,1474.2768,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
350,350,0,50,1475.1248,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
350,350,0,70,1476.6028,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
350,350,0,100,1477.908,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
350,350,0,150,1479.6993,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
350,350,0,200,1480.3552,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
350,350,0,300,1480.9947,1,BD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
350,350,0,15,1473.5461,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
350,350,0,30,1474.2768,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
350,350,0,50,1475.1248,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
350,350,0,70,1476.6028,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
350,350,0,100,1477.908,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
350,350,0,150,1479.6993,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
350,350,0,200,1480.3552,1,SD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
350,350,0,300,1480.9947,1,BD,1,299.8999,1480.9947,1,299.8999,50.1001,1480.9947,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
350,1500,2,15,1473.5436,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
350,1500,2,30,1474.2726,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
350,1500,2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
350,1500,2,70,1476.6399,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
350,1500,2,100,1477.9413,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
350,1500,2,150,1479.7025,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
350,1500,2,200,1480.3507,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
350,1500,2,300,1480.9938,0,0,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
350,1500,2,15,1473.5436,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,3000
350,1500,2,30,1474.2726,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2000
350,1500,2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2500
350,1500,2,70,1476.6399,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,3000
350,1500,2,100,1477.9413,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,3500
350,1500,2,150,1479.7025,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2500
350,1500,2,200,1480.3507,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2500
350,1500,2,300,1480.9938,0,0,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2500
450,1500,-2,15,1473.5436,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,-2,30,1474.2726,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,-2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,-2,70,1476.6399,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,-2,100,1477.9413,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,-2,150,1479.7025,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,-2,200,1480.3507,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,-2,300,1480.9938,0,0,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
450,1500,-2,15,1473.5436,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
450,1500,-2,30,1474.2726,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
450,1500,-2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
450,1500,-2,70,1476.6399,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
450,1500,-2,100,1477.9413,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
450,1500,-2,150,1479.7025,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
450,1500,-2,200,1480.3507,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
450,1500,-2,300,1480.9938,0,0,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
450,450,0,15,1473.5363,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,450,0,30,1474.279,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,450,0,50,1475.1174,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,450,0,70,1476.5843,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,450,0,100,1477.9137,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,450,0,150,1479.7005,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,450,0,200,1480.3546,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,450,0,300,1480.9948,0,0,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,450,0,15,1473.5363,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
450,450,0,30,1474.279,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
450,450,0,50,1475.1174,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
450,450,0,70,1476.5843,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
450,450,0,100,1477.9137,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
450,450,0,150,1479.7005,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
450,450,0,200,1480.3546,1,SD,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
450,450,0,300,1480.9948,0,0,1,300.0,1480.9948,1,300.0,150.0,1480.9948,0,0.0,0.0,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
450,1500,2,15,1473.5436,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,2,30,1474.2726,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,2,70,1476.6399,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,2,100,1477.9413,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,2,150,1479.7025,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,2,200,1480.3507,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
450,1500,2,300,1480.9938,0,0,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1500
450,1500,2,15,1473.5436,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2000
450,1500,2,30,1474.2726,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2000
450,1500,2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2000
450,1500,2,70,1476.6399,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2000
450,1500,2,100,1477.9413,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
450,1500,2,150,1479.7025,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2000
450,1500,2,200,1480.3507,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
450,1500,2,300,1480.9938,0,0,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,2500
600,1500,-2,15,1473.5436,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
600,1500,-2,30,1474.2726,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
600,1500,-2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
600,1500,-2,70,1476.6399,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
600,1500,-2,100,1477.9413,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
600,1500,-2,150,1479.7025,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,1000
600,1500,-2,200,1480.3507,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,500
600,1500,-2,300,1480.9938,0,0,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,1,500
600,1500,-2,15,1473.5436,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
600,1500,-2,30,1474.2726,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1500
600,1500,-2,50,1475.0983,1,SD,1,298.7988,1480.9941,0,0.0,0.0,0.0,1,1000.0,1464.0505,0.0,0.0,0.0,0.0,Norwegian Sea Winter,2,1000
