runID,water_depth_min,water_depth_max,wedge_slope,source_depth,SSP_source,source_in_duct,duct_type,surface_duct,surface_duct_depth,surface_duct_SSP,bottom_duct,bottom_duct_depth,bottom_duct_width,bottom_duct_SSP,waveguide,CHmax_axis,SSP_CHmax,deep_CH_axis,deep_CH_SSP,shallow_CH_axis,shallow_CH_SSP,profile,bottom_type,num_rays,criterion,residual,runtime
66,50,1500,-2,30,1497.2763,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,2,6000,0,10.112,22.1568
67,50,1500,-2,30,1497.2763,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,2,7000,0,9.1882,24.8639
68,50,1500,-2,30,1497.2763,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,2,8000,0,7.0268,25.8485
69,50,1500,-2,30,1497.2763,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,2,9000,0,5.7784,29.3596
70,50,1500,-2,30,1497.2763,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,2,10000,0,6.4243,34.8743
71,50,1500,-2,30,1497.2763,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,2,12500,0,4.4383,44.3731
72,50,1500,-2,30,1497.2763,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,2,15000,0,2.8048,53.581
73,50,50,0,15,1497.9264,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,1,20000,1,0,258.6107
74,50,50,0,15,1497.9264,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,1,500,0,4.1823,6.9683
75,50,50,0,15,1497.9264,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,1,1000,0,2.2106,13.488
76,50,50,0,15,1497.9264,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,1,1500,0,1.5527,20.0564
77,50,50,0,15,1497.9264,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,1,2000,0,1.2311,27.1199
78,50,50,0,15,1497.9264,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,1,2500,1,0.9825,34.5923
79,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,1,20000,1,0,256.1254
80,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,1,500,0,4.5401,7.4471
81,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,1,1000,0,2.5556,14.7372
82,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,1,1500,0,1.8503,19.7352
83,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,1,2000,0,1.4809,26.2732
84,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,1,2500,0,1.2079,32.4565
85,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,1,3000,1,0.97076,38.9612
86,50,50,0,15,1497.9264,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,20000,1,0,113.4978
87,50,50,0,15,1497.9264,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,500,0,3.2438,3.3353
88,50,50,0,15,1497.9264,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,1000,0,1.8688,6.148
89,50,50,0,15,1497.9264,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,1500,0,1.4673,8.8803
90,50,50,0,15,1497.9264,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,2000,0,1.2423,12.0692
91,50,50,0,15,1497.9264,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,2500,1,1.0388,14.9213
92,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,20000,1,0,113.3487
93,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,500,0,4.239,3.3302
94,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,1000,0,2.6995,6.2668
95,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,1500,0,2.1552,8.9884
96,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,2000,0,1.8458,12.0342
97,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,2500,0,1.5532,14.6615
98,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,3000,0,1.3166,17.5154
99,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,3500,0,1.0923,20.2809
100,50,50,0,30,1497.2816,1,BD,0,NaN,NaN,1,0,50,1498.3096,0,NaN,NaN,NaN,NaN,NaN,NaN,South Pacific Ocean Winter,2,4000,1,0.89776,25.7273
101,50,1500,2,15,1497.9264,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,1,20000,1,0,188.1903
102,50,1500,2,15,1497.9264,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,1,500,0,21.6187,5.2071
103,50,1500,2,15,1497.9264,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,1,1000,0,21.8488,9.8974
104,50,1500,2,15,1497.9264,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,1,1500,1,0.20294,14.3716
105,50,1500,2,30,1497.2763,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,1,20000,1,0,182.5096
106,50,1500,2,30,1497.2763,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,1,500,0,19.3103,5.2218
107,50,1500,2,30,1497.2763,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,1,1000,0,9.699,9.882
108,50,1500,2,30,1497.2763,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,1,1500,1,0.26205,14.2771
109,50,1500,2,50,1494.4746,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,2,249.2492,1478.2504,900.9009,1481.0375,NaN,NaN,South Pacific Ocean Winter,1,20000,1,0,177.7148
